0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
0.9512195121951219,0.9144736842105263,0.9055793991416309,0.8897058823529411,0.8849557522123894,0.8440366972477065,0.9459459459459459,0.9362549800796812,0.8514056224899599,0.9068100358422939,0.9036,0.9030387511718198,0.9036677543262109
0.9590163934426229,0.9686411149825784,0.8978723404255319,0.8612099644128114,0.9389671361502347,0.8558139534883721,0.9333333333333333,0.914396887159533,0.8379446640316206,0.8724137931034482,0.9036,0.9039609580530087,0.9036
0.9551020408163264,0.9407783417935702,0.9017094017094016,0.8752260397830017,0.9111617312072894,0.8498845265588916,0.9395973154362416,0.9251968503937008,0.8446215139442231,0.8892794376098417,0.9036,0.9032557199252489,0.9033825588204254
244.0,287.0,235.0,281.0,213.0,215.0,225.0,257.0,253.0,290.0,0.9036,2500.0,2500.0
