0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
0.9651741293532339,0.930327868852459,0.9067357512953368,0.9009009009009009,0.9239766081871345,0.8802395209580839,0.9553072625698324,0.9317073170731708,0.8882978723404256,0.9130434782608695,0.92,0.9195710709791447,0.9195770626696449
0.9797979797979798,0.978448275862069,0.9020618556701031,0.8888888888888888,0.9575757575757575,0.8596491228070176,0.95,0.9408866995073891,0.8434343434343434,0.8974358974358975,0.92,0.9198178820979447,0.92
0.9724310776942355,0.953781512605042,0.9043927648578811,0.8948545861297538,0.9404761904761904,0.8698224852071007,0.9526462395543176,0.9362745098039216,0.8652849740932643,0.9051724137931034,0.92,0.919513675421481,0.9196040886382317
198.0,232.0,194.0,225.0,165.0,171.0,180.0,203.0,198.0,234.0,0.92,2000.0,2000.0
